account_id,district_id,frequency,date,bank_id
1407,19,POPLATEK PO OBRATU,970411,3
1598,15,POPLATEK MESICNE,970412,2
2166,71,POPLATEK MESICNE,970412,3
1259,72,POPLATEK MESICNE,970412,3
927,69,POPLATEK MESICNE,970412,1
2575,72,POPLATEK MESICNE,970413,2
4467,17,POPLATEK TYDNE,970413,3
1253,5,POPLATEK MESICNE,970413,2
1281,8,POPLATEK MESICNE,970414,1
1915,2,POPLATEK MESICNE,970414,2
3716,1,POPLATEK MESICNE,970414,2
1560,62,POPLATEK MESICNE,970414,2
4725,73,POPLATEK MESICNE,970414,1
1665,73,POPLATEK MESICNE,970415,1
12,21,POPLATEK MESICNE,970415,1
3398,43,POPLATEK MESICNE,970415,2
4475,72,POPLATEK MESICNE,970416,2
2586,57,POPLATEK MESICNE,970416,1
189,76,POPLATEK MESICNE,970416,2
3077,64,POPLATEK MESICNE,970416,1
3634,21,POPLATEK MESICNE,970416,3
3897,13,POPLATEK MESICNE,970416,2
2055,37,POPLATEK MESICNE,970417,3
3012,49,POPLATEK MESICNE,970418,1
1035,73,POPLATEK MESICNE,970418,3
1687,23,POPLATEK MESICNE,970418,3
407,72,POPLATEK TYDNE,970418,2
2744,70,POPLATEK TYDNE,970419,2
3194,11,POPLATEK MESICNE,970419,3
109,53,POPLATEK MESICNE,970420,1
1198,70,POPLATEK MESICNE,970420,2
3830,56,POPLATEK MESICNE,970420,1
3692,70,POPLATEK MESICNE,970421,1
3217,75,POPLATEK PO OBRATU,970423,1
453,75,POPLATEK MESICNE,970424,2
2539,24,POPLATEK MESICNE,970424,2
794,63,POPLATEK MESICNE,970424,2
636,75,POPLATEK MESICNE,970424,3
309,14,POPLATEK MESICNE,970425,1
873,73,POPLATEK MESICNE,970426,2
589,1,POPLATEK MESICNE,970426,2
9484,5,POPLATEK MESICNE,970426,1
3052,44,POPLATEK MESICNE,970426,2
10134,22,POPLATEK MESICNE,970426,2
3846,61,POPLATEK MESICNE,970427,3
912,65,POPLATEK MESICNE,970427,3
2080,74,POPLATEK MESICNE,970427,3
2857,19,POPLATEK MESICNE,970428,2
647,1,POPLATEK MESICNE,970428,2
2952,65,POPLATEK MESICNE,970428,2
240,72,POPLATEK MESICNE,970428,3
1693,1,POPLATEK PO OBRATU,970429,2
2612,1,POPLATEK MESICNE,970429,1
3104,1,POPLATEK MESICNE,970429,1
1488,25,POPLATEK MESICNE,970429,3
2451,54,POPLATEK MESICNE,970429,2
10257,27,POPLATEK MESICNE,970501,1
1024,19,POPLATEK MESICNE,970502,2
2173,64,POPLATEK MESICNE,970502,3
98,55,POPLATEK MESICNE,970502,2
3119,33,POPLATEK MESICNE,970502,2
1230,1,POPLATEK MESICNE,970503,2
2594,19,POPLATEK PO OBRATU,970503,1
3773,10,POPLATEK MESICNE,970504,2
3635,10,POPLATEK MESICNE,970504,2
293,1,POPLATEK MESICNE,970504,3
1178,41,POPLATEK MESICNE,970504,1
3988,23,POPLATEK MESICNE,970504,3
2816,74,POPLATEK MESICNE,970504,3
722,38,POPLATEK PO OBRATU,970504,1
2184,6,POPLATEK MESICNE,970507,3
10022,1,POPLATEK MESICNE,970507,3
1385,53,POPLATEK MESICNE,970508,3
3506,70,POPLATEK MESICNE,970508,2
316,62,POPLATEK MESICNE,970508,2
3711,3,POPLATEK MESICNE,970508,1
1982,6,POPLATEK MESICNE,970508,3
2071,35,POPLATEK MESICNE,970508,1
2800,41,POPLATEK MESICNE,970508,1
997,54,POPLATEK MESICNE,970508,2
367,23,POPLATEK MESICNE,970509,2
2141,21,POPLATEK MESICNE,970509,2
2127,1,POPLATEK MESICNE,970509,1
3214,67,POPLATEK MESICNE,970510,2
250,56,POPLATEK MESICNE,970510,2
3742,59,POPLATEK MESICNE,970511,2
3577,74,POPLATEK MESICNE,970511,2
2448,23,POPLATEK MESICNE,970511,1
1130,1,POPLATEK MESICNE,970511,2
2118,42,POPLATEK MESICNE,970511,1
2005,16,POPLATEK MESICNE,970511,3
475,3,POPLATEK MESICNE,970511,3
6922,3,POPLATEK TYDNE,970512,1
3122,74,POPLATEK MESICNE,970512,1
282,69,POPLATEK MESICNE,970512,1
3140,3,POPLATEK MESICNE,970513,1
3790,1,POPLATEK TYDNE,970513,1
5164,5,POPLATEK MESICNE,970513,2
8149,64,POPLATEK PO OBRATU,970514,2
2900,20,POPLATEK MESICNE,970514,2
383,38,POPLATEK MESICNE,970515,2
1953,9,POPLATEK TYDNE,970515,1
3344,70,POPLATEK MESICNE,970515,3
139,38,POPLATEK TYDNE,970515,1
1808,28,POPLATEK MESICNE,970516,3
3299,11,POPLATEK TYDNE,970516,3
1697,63,POPLATEK MESICNE,970517,3
2392,1,POPLATEK MESICNE,970518,2
8713,53,POPLATEK MESICNE,970518,1
3403,63,POPLATEK MESICNE,970520,3
1424,32,POPLATEK MESICNE,970520,3
2366,68,POPLATEK MESICNE,970520,3
2668,21,POPLATEK MESICNE,970520,3
2698,49,POPLATEK MESICNE,970521,2
3872,25,POPLATEK MESICNE,970521,3
10343,8,POPLATEK MESICNE,970522,2
2743,51,POPLATEK MESICNE,970522,1
834,3,POPLATEK MESICNE,970523,2
1956,63,POPLATEK MESICNE,970523,1
4729,66,POPLATEK MESICNE,970523,1
760,1,POPLATEK MESICNE,970524,3
2324,1,POPLATEK MESICNE,970524,1
7559,56,POPLATEK MESICNE,970524,1
9208,29,POPLATEK MESICNE,970524,2
3163,41,POPLATEK MESICNE,970524,3
3732,21,POPLATEK MESICNE,970525,1
1710,74,POPLATEK MESICNE,970525,1
868,1,POPLATEK MESICNE,970526,3
534,1,POPLATEK MESICNE,970526,3
3662,4,POPLATEK MESICNE,970526,3
11053,46,POPLATEK MESICNE,970527,1
3172,77,POPLATEK MESICNE,970527,2
3905,54,POPLATEK PO OBRATU,970528,1
464,43,POPLATEK MESICNE,970528,1
1574,75,POPLATEK MESICNE,970528,3
2891,42,POPLATEK MESICNE,970528,2
2860,54,POPLATEK TYDNE,970530,1
10679,1,POPLATEK MESICNE,970530,2
5,15,POPLATEK MESICNE,970530,2
4130,70,POPLATEK MESICNE,970601,1
4527,9,POPLATEK MESICNE,970601,1
3951,22,POPLATEK MESICNE,970602,2
3700,1,POPLATEK MESICNE,970603,3
2564,36,POPLATEK MESICNE,970603,3
3202,8,POPLATEK MESICNE,970604,3
879,9,POPLATEK MESICNE,970604,1
2404,8,POPLATEK MESICNE,970605,2
1537,54,POPLATEK MESICNE,970606,2
3768,52,POPLATEK MESICNE,970606,3
5944,27,POPLATEK MESICNE,970606,1
9673,76,POPLATEK MESICNE,970607,1
229,1,POPLATEK MESICNE,970607,2
614,25,POPLATEK MESICNE,970607,1
1724,48,POPLATEK MESICNE,970607,1
1185,12,POPLATEK MESICNE,970607,2
349,72,POPLATEK MESICNE,970608,1
682,54,POPLATEK MESICNE,970608,2
291,7,POPLATEK MESICNE,970608,2
3211,72,POPLATEK MESICNE,970609,2
3060,73,POPLATEK MESICNE,970609,2
4471,4,POPLATEK TYDNE,970609,3
2956,15,POPLATEK MESICNE,970610,3
2019,64,POPLATEK MESICNE,970611,2
1491,47,POPLATEK MESICNE,970611,2
3496,42,POPLATEK MESICNE,970611,1
1841,36,POPLATEK MESICNE,970612,1
7180,7,POPLATEK TYDNE,970612,2
5648,59,POPLATEK MESICNE,970613,1
2509,43,POPLATEK MESICNE,970613,1
2878,1,POPLATEK MESICNE,970614,1
1015,1,POPLATEK MESICNE,970614,1
1753,71,POPLATEK MESICNE,970614,1
2372,1,POPLATEK MESICNE,970615,3
6097,29,POPLATEK MESICNE,970615,3
2720,2,POPLATEK TYDNE,970616,1
2006,25,POPLATEK MESICNE,970616,1
3953,1,POPLATEK MESICNE,970616,2
2135,51,POPLATEK MESICNE,970617,1
1551,72,POPLATEK MESICNE,970618,1
1095,54,POPLATEK MESICNE,970618,2
3703,74,POPLATEK MESICNE,970618,3
3719,37,POPLATEK MESICNE,970619,1
2057,1,POPLATEK MESICNE,970620,1
2560,15,POPLATEK MESICNE,970620,1
3986,19,POPLATEK MESICNE,970620,2
4858,67,POPLATEK MESICNE,970621,3
1354,31,POPLATEK MESICNE,970621,1
3262,23,POPLATEK MESICNE,970622,1
3100,65,POPLATEK MESICNE,970622,2
1839,5,POPLATEK MESICNE,970622,3
3996,1,POPLATEK MESICNE,970622,2
622,24,POPLATEK MESICNE,970622,1
2340,14,POPLATEK MESICNE,970622,1
641,40,POPLATEK MESICNE,970622,2
3461,8,POPLATEK MESICNE,970623,3
672,53,POPLATEK MESICNE,970623,3
8645,60,POPLATEK MESICNE,970623,1
438,37,POPLATEK MESICNE,970623,2
2443,46,POPLATEK MESICNE,970625,2
4309,74,POPLATEK TYDNE,970625,3
3075,71,POPLATEK MESICNE,970625,3
2200,1,POPLATEK MESICNE,970626,1
3245,45,POPLATEK MESICNE,970626,1
2806,53,POPLATEK MESICNE,970626,2
556,12,POPLATEK MESICNE,970626,3
4301,1,POPLATEK MESICNE,970626,1
4156,42,POPLATEK MESICNE,970627,3
1921,42,POPLATEK MESICNE,970627,3
2939,5,POPLATEK MESICNE,970628,3
3665,28,POPLATEK MESICNE,970628,3
3524,66,POPLATEK MESICNE,970628,3
5196,13,POPLATEK TYDNE,970629,2
2883,77,POPLATEK MESICNE,970629,1
1346,74,POPLATEK MESICNE,970701,2
1514,7,POPLATEK MESICNE,970701,2
3154,1,POPLATEK MESICNE,970702,1
2081,36,POPLATEK MESICNE,970702,2
1255,68,POPLATEK MESICNE,970702,1
2208,7,POPLATEK MESICNE,970702,3
1284,55,POPLATEK MESICNE,970702,3
8153,9,POPLATEK MESICNE,970702,2
7721,13,POPLATEK MESICNE,970703,3
3889,16,POPLATEK MESICNE,970703,3
3085,66,POPLATEK MESICNE,970703,2
768,26,POPLATEK MESICNE,970703,1
8919,62,POPLATEK MESICNE,970703,3
185,32,POPLATEK MESICNE,970704,1
4150,65,POPLATEK MESICNE,970705,3
10774,46,POPLATEK MESICNE,970705,1
2728,52,POPLATEK TYDNE,970706,1
1339,76,POPLATEK MESICNE,970706,3
1929,1,POPLATEK MESICNE,970706,1
3433,73,POPLATEK MESICNE,970707,3
2337,65,POPLATEK MESICNE,970707,2
3,5,POPLATEK MESICNE,970707,1
2093,64,POPLATEK MESICNE,970707,1
3906,52,POPLATEK MESICNE,970708,2
3529,12,POPLATEK MESICNE,970708,2
864,72,POPLATEK MESICNE,970708,3
4336,2,POPLATEK MESICNE,970708,3
1647,1,POPLATEK MESICNE,970709,2
2169,57,POPLATEK MESICNE,970709,1
258,64,POPLATEK MESICNE,970709,1
1110,54,POPLATEK MESICNE,970710,2
105,21,POPLATEK MESICNE,970710,3
2992,43,POPLATEK MESICNE,970711,2
11317,50,POPLATEK MESICNE,970711,2
1681,68,POPLATEK MESICNE,970711,1
3428,27,POPLATEK MESICNE,970712,3
679,22,POPLATEK MESICNE,970712,2
10644,16,POPLATEK MESICNE,970712,3
2182,22,POPLATEK MESICNE,970712,3
9560,1,POPLATEK MESICNE,970713,2
3985,1,POPLATEK MESICNE,970713,1
3833,77,POPLATEK MESICNE,970713,1
705,35,POPLATEK MESICNE,970714,2
2447,38,POPLATEK MESICNE,970714,2
2452,1,POPLATEK MESICNE,970714,2
469,72,POPLATEK MESICNE,970714,1
483,70,POPLATEK MESICNE,970715,3
2678,1,POPLATEK MESICNE,970715,1
2183,54,POPLATEK MESICNE,970717,2
7052,55,POPLATEK PO OBRATU,970717,2
680,17,POPLATEK MESICNE,970718,1
284,54,POPLATEK MESICNE,970718,3
1027,68,POPLATEK MESICNE,970718,1
1995,54,POPLATEK MESICNE,970718,2
211,28,POPLATEK MESICNE,970719,2
1432,27,POPLATEK MESICNE,970719,2
2369,49,POPLATEK MESICNE,970719,2
3867,1,POPLATEK MESICNE,970719,2
1890,1,POPLATEK TYDNE,970720,1
2204,9,POPLATEK MESICNE,970720,3
970,18,POPLATEK MESICNE,970720,2
5290,34,POPLATEK MESICNE,970721,3
2316,1,POPLATEK MESICNE,970721,3
611,46,POPLATEK MESICNE,970721,3
1794,74,POPLATEK MESICNE,970723,1
801,16,POPLATEK MESICNE,970723,1
3057,9,POPLATEK MESICNE,970723,2
2196,11,POPLATEK MESICNE,970724,3
2646,6,POPLATEK MESICNE,970724,3
2722,69,POPLATEK MESICNE,970724,3
2679,67,POPLATEK MESICNE,970724,3
2587,1,POPLATEK MESICNE,970725,1
3346,1,POPLATEK MESICNE,970725,3
1454,46,POPLATEK MESICNE,970725,3
2197,46,POPLATEK MESICNE,970726,2
1776,36,POPLATEK MESICNE,970727,3
547,24,POPLATEK MESICNE,970727,1
5758,44,POPLATEK MESICNE,970728,2
3185,45,POPLATEK MESICNE,970729,3
1950,70,POPLATEK MESICNE,970801,3
811,14,POPLATEK TYDNE,970801,1
3381,68,POPLATEK MESICNE,970802,1
1522,48,POPLATEK MESICNE,970802,3
41,72,POPLATEK MESICNE,970802,3
4533,68,POPLATEK MESICNE,970803,3
3343,1,POPLATEK MESICNE,970803,3
3686,77,POPLATEK MESICNE,970803,3
2927,37,POPLATEK MESICNE,970804,2
4091,9,POPLATEK MESICNE,970804,2
6602,74,POPLATEK MESICNE,970804,3
2558,46,POPLATEK MESICNE,970804,3
3208,29,POPLATEK MESICNE,970804,1
1389,34,POPLATEK MESICNE,970805,3
1033,32,POPLATEK MESICNE,970805,3
2449,23,POPLATEK MESICNE,970805,1
2000,5,POPLATEK MESICNE,970806,2
3724,16,POPLATEK MESICNE,970806,3
3281,1,POPLATEK MESICNE,970806,2
326,61,POPLATEK MESICNE,970806,2
307,26,POPLATEK MESICNE,970807,2
1951,23,POPLATEK MESICNE,970807,2
4445,47,POPLATEK MESICNE,970807,3
2338,59,POPLATEK MESICNE,970808,3
1319,56,POPLATEK PO OBRATU,970808,3
311,50,POPLATEK MESICNE,970808,2
3293,1,POPLATEK MESICNE,970808,2
1648,40,POPLATEK MESICNE,970808,1
38,19,POPLATEK TYDNE,970808,2
1434,70,POPLATEK MESICNE,970808,1
7437,19,POPLATEK TYDNE,970808,2
4784,46,POPLATEK MESICNE,970808,1
2644,1,POPLATEK MESICNE,970808,2
785,21,POPLATEK TYDNE,970809,3
2776,23,POPLATEK MESICNE,970810,2
5572,15,POPLATEK MESICNE,970811,1
3046,74,POPLATEK MESICNE,970811,3
2138,75,POPLATEK MESICNE,970811,3
1662,1,POPLATEK MESICNE,970811,3
386,1,POPLATEK MESICNE,970811,3
591,1,POPLATEK MESICNE,970812,2
792,3,POPLATEK MESICNE,970813,1
1043,1,POPLATEK MESICNE,970813,1
9433,59,POPLATEK MESICNE,970814,3
509,36,POPLATEK MESICNE,970814,1
1747,30,POPLATEK MESICNE,970814,3
2073,59,POPLATEK MESICNE,970814,1
3097,66,POPLATEK MESICNE,970814,2
3062,17,POPLATEK MESICNE,970815,2
1355,1,POPLATEK MESICNE,970816,3
1881,60,POPLATEK MESICNE,970817,3
2595,1,POPLATEK MESICNE,970817,2
13,76,POPLATEK MESICNE,970817,2
996,47,POPLATEK MESICNE,970818,3
37,20,POPLATEK MESICNE,970818,1
2829,66,POPLATEK MESICNE,970818,1
529,39,POPLATEK MESICNE,970818,3
1857,37,POPLATEK MESICNE,970818,1
9140,32,POPLATEK MESICNE,970818,2
2485,41,POPLATEK MESICNE,970818,1
2607,1,POPLATEK MESICNE,970819,1
653,27,POPLATEK MESICNE,970819,2
10799,76,POPLATEK MESICNE,970819,3
1567,10,POPLATEK MESICNE,970819,1
1845,47,POPLATEK MESICNE,970820,2
1181,69,POPLATEK MESICNE,970820,1
3070,56,POPLATEK MESICNE,970821,3
645,70,POPLATEK MESICNE,970821,1
1795,53,POPLATEK MESICNE,970821,2
2442,14,POPLATEK MESICNE,970821,2
2845,62,POPLATEK MESICNE,970821,3
8639,46,POPLATEK MESICNE,970822,1
4003,25,POPLATEK MESICNE,970822,1
3537,45,POPLATEK MESICNE,970822,3
2394,62,POPLATEK MESICNE,970823,3
859,13,POPLATEK MESICNE,970826,1
3798,15,POPLATEK MESICNE,970827,2
2317,68,POPLATEK MESICNE,970828,2
3828,44,POPLATEK MESICNE,970828,2
2422,27,POPLATEK MESICNE,970829,1
3556,58,POPLATEK MESICNE,970829,2
1154,5,POPLATEK TYDNE,970829,1
3901,12,POPLATEK MESICNE,970830,1
3950,48,POPLATEK MESICNE,970901,3
2142,42,POPLATEK MESICNE,970901,1
2492,73,POPLATEK MESICNE,970901,2
45,64,POPLATEK MESICNE,970902,3
2172,1,POPLATEK MESICNE,970902,2
909,30,POPLATEK MESICNE,970902,2
10243,44,POPLATEK MESICNE,970903,1
1026,20,POPLATEK MESICNE,970903,3
3444,53,POPLATEK TYDNE,970904,3
1764,68,POPLATEK MESICNE,970904,2
4158,27,POPLATEK MESICNE,970904,2
585,4,POPLATEK MESICNE,970904,1
5698,1,POPLATEK MESICNE,970904,3
178,59,POPLATEK MESICNE,970906,2
2079,55,POPLATEK MESICNE,970906,2
2480,35,POPLATEK MESICNE,970907,2
2444,76,POPLATEK MESICNE,970907,3
3516,36,POPLATEK TYDNE,970907,1
1303,23,POPLATEK MESICNE,970908,2
783,1,POPLATEK MESICNE,970908,2
1729,53,POPLATEK MESICNE,970908,2
1790,70,POPLATEK MESICNE,970908,3
2351,74,POPLATEK MESICNE,970908,3
2997,40,POPLATEK MESICNE,970909,3
10650,76,POPLATEK MESICNE,970909,1
2684,7,POPLATEK MESICNE,970910,1
2459,55,POPLATEK MESICNE,970910,3
1240,1,POPLATEK MESICNE,970911,3
1783,70,POPLATEK MESICNE,970911,1
7156,71,POPLATEK MESICNE,970911,3
1085,42,POPLATEK MESICNE,970911,3
677,70,POPLATEK MESICNE,970913,1
6505,7,POPLATEK MESICNE,970913,1
402,68,POPLATEK MESICNE,970914,1
9156,18,POPLATEK MESICNE,970914,3
3987,25,POPLATEK MESICNE,970914,1
3852,20,POPLATEK MESICNE,970914,3
384,24,POPLATEK TYDNE,970914,2
1946,46,POPLATEK MESICNE,970916,2
3603,3,POPLATEK MESICNE,970917,3
1872,61,POPLATEK MESICNE,970917,2
3671,21,POPLATEK MESICNE,970917,1
735,70,POPLATEK MESICNE,970917,2
3274,76,POPLATEK MESICNE,970917,1
5870,75,POPLATEK MESICNE,970917,2
5283,15,POPLATEK MESICNE,970918,1
1438,23,POPLATEK TYDNE,970918,2
328,1,POPLATEK MESICNE,970918,2
118,68,POPLATEK MESICNE,970918,3
387,72,POPLATEK MESICNE,970919,2
3300,71,POPLATEK MESICNE,970919,1
3657,62,POPLATEK MESICNE,970919,3
823,71,POPLATEK MESICNE,970919,1
1876,1,POPLATEK MESICNE,970920,2
2765,69,POPLATEK MESICNE,970920,3
3463,38,POPLATEK MESICNE,970921,3
3103,1,POPLATEK PO OBRATU,970921,3
1101,4,POPLATEK MESICNE,970922,1
179,1,POPLATEK TYDNE,970922,3
3610,1,POPLATEK MESICNE,970922,1
1814,17,POPLATEK MESICNE,970923,3
1718,71,POPLATEK MESICNE,970923,2
16,12,POPLATEK MESICNE,970923,1
4616,1,POPLATEK MESICNE,970924,2
3757,64,POPLATEK MESICNE,970924,2
2942,44,POPLATEK MESICNE,970924,3
89,68,POPLATEK MESICNE,970925,2
3106,12,POPLATEK TYDNE,970926,3
2312,65,POPLATEK MESICNE,970926,1
177,1,POPLATEK MESICNE,970926,3
4128,64,POPLATEK MESICNE,970926,2
2846,1,POPLATEK MESICNE,970927,3
1443,54,POPLATEK MESICNE,970927,2
1992,48,POPLATEK MESICNE,970927,3
755,38,POPLATEK MESICNE,970927,1
7274,11,POPLATEK MESICNE,970928,2
3383,29,POPLATEK MESICNE,970928,2
2461,1,POPLATEK MESICNE,970928,3
3916,8,POPLATEK MESICNE,970928,2
2745,60,POPLATEK MESICNE,970928,3
10152,34,POPLATEK MESICNE,970928,3
2007,45,POPLATEK MESICNE,970929,2
1064,70,POPLATEK MESICNE,970929,1
2370,51,POPLATEK MESICNE,971001,3
1379,47,POPLATEK MESICNE,971001,3
1313,45,POPLATEK MESICNE,971001,2
129,74,POPLATEK MESICNE,971001,2
6866,14,POPLATEK MESICNE,971002,2
4132,36,POPLATEK MESICNE,971002,3
2136,75,POPLATEK MESICNE,971002,1
2036,70,POPLATEK MESICNE,971003,2
3401,38,POPLATEK TYDNE,971004,1
1596,70,POPLATEK MESICNE,971005,2
4116,6,POPLATEK MESICNE,971005,2
3342,59,POPLATEK MESICNE,971006,1
2715,42,POPLATEK MESICNE,971006,3
4143,55,POPLATEK MESICNE,971007,2
2133,11,POPLATEK MESICNE,971007,3
2069,72,POPLATEK MESICNE,971008,2
205,1,POPLATEK MESICNE,971008,1
1150,29,POPLATEK MESICNE,971008,2
1608,26,POPLATEK MESICNE,971008,2
1494,1,POPLATEK MESICNE,971008,2
2272,48,POPLATEK MESICNE,971008,3
2634,45,POPLATEK MESICNE,971008,2
745,43,POPLATEK MESICNE,971009,1
3813,1,POPLATEK MESICNE,971009,3
1342,9,POPLATEK MESICNE,971009,1
121,55,POPLATEK MESICNE,971011,1
1727,9,POPLATEK MESICNE,971011,2
2097,46,POPLATEK MESICNE,971011,2
133,64,POPLATEK TYDNE,971011,3
2897,51,POPLATEK MESICNE,971011,1
5708,64,POPLATEK TYDNE,971012,2
7049,69,POPLATEK MESICNE,971012,3
1279,28,POPLATEK MESICNE,971013,1
502,1,POPLATEK MESICNE,971013,1
1506,51,POPLATEK MESICNE,971013,2
2231,2,POPLATEK MESICNE,971014,2
966,15,POPLATEK MESICNE,971014,3
1968,16,POPLATEK TYDNE,971014,2
2879,15,POPLATEK MESICNE,971014,2
3023,35,POPLATEK MESICNE,971014,3
3561,33,POPLATEK MESICNE,971015,3
1807,21,POPLATEK MESICNE,971015,2
11327,7,POPLATEK MESICNE,971015,3
2053,5,POPLATEK MESICNE,971016,2
550,24,POPLATEK MESICNE,971017,2
3324,3,POPLATEK MESICNE,971017,2
1061,44,POPLATEK MESICNE,971017,3
2215,48,POPLATEK MESICNE,971017,3
961,1,POPLATEK MESICNE,971018,1
2579,24,POPLATEK MESICNE,971018,1
3919,34,POPLATEK MESICNE,971018,2
3875,44,POPLATEK MESICNE,971018,2
2311,28,POPLATEK MESICNE,971019,2
2556,46,POPLATEK MESICNE,971019,1
1615,1,POPLATEK MESICNE,971020,3
2910,68,POPLATEK MESICNE,971021,2
2756,24,POPLATEK MESICNE,971021,1
1572,72,POPLATEK MESICNE,971021,1
3857,54,POPLATEK MESICNE,971022,1
156,64,POPLATEK MESICNE,971022,1
3922,68,POPLATEK MESICNE,971022,2
1209,23,POPLATEK MESICNE,971023,3
2371,15,POPLATEK TYDNE,971023,2
852,57,POPLATEK MESICNE,971023,2
2152,22,POPLATEK MESICNE,971023,3
398,69,POPLATEK MESICNE,971024,2
2174,18,POPLATEK MESICNE,971024,2
3705,20,POPLATEK MESICNE,971024,1
1172,6,POPLATEK MESICNE,971025,2
876,4,POPLATEK MESICNE,971026,1
2413,33,POPLATEK MESICNE,971027,2
3963,9,POPLATEK MESICNE,971027,2
643,64,POPLATEK MESICNE,971028,2
1340,52,POPLATEK MESICNE,971028,3
2703,61,POPLATEK MESICNE,971028,2
671,60,POPLATEK MESICNE,971029,1
782,42,POPLATEK MESICNE,971030,1
2784,40,POPLATEK MESICNE,971030,3
1703,72,POPLATEK MESICNE,971102,3
3598,76,POPLATEK MESICNE,971102,3
639,1,POPLATEK MESICNE,971103,3
3325,11,POPLATEK MESICNE,971103,1
10613,55,POPLATEK MESICNE,971104,2
606,75,POPLATEK MESICNE,971104,1
9227,51,POPLATEK MESICNE,971104,2
1723,70,POPLATEK MESICNE,971104,3
3404,33,POPLATEK MESICNE,971104,1
1657,12,POPLATEK MESICNE,971104,3
3395,16,POPLATEK MESICNE,971105,2
2296,29,POPLATEK MESICNE,971105,1
644,4,POPLATEK MESICNE,971106,1
2402,18,POPLATEK MESICNE,971106,2
2391,2,POPLATEK MESICNE,971107,2
1140,49,POPLATEK MESICNE,971107,3
952,41,POPLATEK MESICNE,971109,2
696,54,POPLATEK MESICNE,971109,2
2998,21,POPLATEK MESICNE,971109,2
867,60,POPLATEK MESICNE,971109,1
1208,4,POPLATEK MESICNE,971109,1
3423,11,POPLATEK MESICNE,971110,1
2831,1,POPLATEK MESICNE,971110,3
2211,61,POPLATEK PO OBRATU,971110,3
3360,71,POPLATEK MESICNE,971110,3
1245,68,POPLATEK MESICNE,971112,1
1348,55,POPLATEK MESICNE,971112,2
2920,73,POPLATEK MESICNE,971113,2
566,8,POPLATEK MESICNE,971113,3
2658,27,POPLATEK MESICNE,971114,2
2721,74,POPLATEK MESICNE,971114,1
1833,54,POPLATEK MESICNE,971115,1
2221,58,POPLATEK MESICNE,971115,2
149,43,POPLATEK MESICNE,971116,2
3082,33,POPLATEK MESICNE,971116,1
3156,1,POPLATEK PO OBRATU,971116,3
2438,71,POPLATEK MESICNE,971116,2
2693,17,POPLATEK MESICNE,971117,1
1866,4,POPLATEK MESICNE,971117,2
3365,11,POPLATEK MESICNE,971118,1
3382,23,POPLATEK TYDNE,971120,3
2125,43,POPLATEK TYDNE,971120,1
3396,1,POPLATEK MESICNE,971120,1
3105,37,POPLATEK MESICNE,971121,3
2162,50,POPLATEK MESICNE,971121,1
1125,1,POPLATEK TYDNE,971121,2
2979,10,POPLATEK MESICNE,971122,3
2850,57,POPLATEK MESICNE,971122,1
2832,12,POPLATEK MESICNE,971122,3
3102,33,POPLATEK MESICNE,971123,1
295,66,POPLATEK MESICNE,971123,3
1523,52,POPLATEK PO OBRATU,971124,2
215,31,POPLATEK MESICNE,971125,1
421,75,POPLATEK MESICNE,971127,3
3715,74,POPLATEK MESICNE,971127,1
934,9,POPLATEK MESICNE,971127,3
3333,44,POPLATEK MESICNE,971127,1
1798,46,POPLATEK MESICNE,971128,2
10005,64,POPLATEK MESICNE,971129,3
4386,51,POPLATEK TYDNE,971129,1
1868,16,POPLATEK TYDNE,971129,1
232,45,POPLATEK MESICNE,971129,2
298,35,POPLATEK MESICNE,971202,3
1717,67,POPLATEK MESICNE,971202,2
1960,31,POPLATEK MESICNE,971204,2
1049,18,POPLATEK MESICNE,971204,1
2918,15,POPLATEK PO OBRATU,971205,1
4140,28,POPLATEK MESICNE,971205,2
21,54,POPLATEK MESICNE,971206,2
1650,39,POPLATEK MESICNE,971206,2
800,11,POPLATEK MESICNE,971206,2
3415,75,POPLATEK MESICNE,971206,1
3722,76,POPLATEK MESICNE,971207,3
736,75,POPLATEK MESICNE,971207,2
2787,1,POPLATEK MESICNE,971207,2
673,31,POPLATEK MESICNE,971208,1
3406,53,POPLATEK MESICNE,971208,1
2796,5,POPLATEK TYDNE,971208,3
2775,30,POPLATEK MESICNE,971208,1
276,38,POPLATEK MESICNE,971208,2
315,45,POPLATEK MESICNE,971208,2
1072,65,POPLATEK MESICNE,971209,1
1156,59,POPLATEK MESICNE,971209,3
3836,68,POPLATEK MESICNE,971209,3
3013,73,POPLATEK MESICNE,971209,3
3033,69,POPLATEK MESICNE,971210,1
3174,65,POPLATEK MESICNE,971210,2
134,34,POPLATEK MESICNE,971210,1
1229,46,POPLATEK MESICNE,971210,3
3209,45,POPLATEK MESICNE,971210,3
2820,36,POPLATEK MESICNE,971211,2
938,70,POPLATEK MESICNE,971213,2
3501,36,POPLATEK MESICNE,971213,2
3616,50,POPLATEK MESICNE,971215,2
3911,32,POPLATEK MESICNE,971216,3
3992,43,POPLATEK MESICNE,971216,2
579,1,POPLATEK MESICNE,971216,3
2892,64,POPLATEK MESICNE,971216,1
1186,64,POPLATEK MESICNE,971217,1
2440,19,POPLATEK MESICNE,971218,2
2791,25,POPLATEK MESICNE,971219,3
3169,19,POPLATEK MESICNE,971219,1
2049,67,POPLATEK MESICNE,971219,3
758,51,POPLATEK MESICNE,971219,3
